Date,Location,Province,Start Time (UTC),Start Link (CAP File),End Time (UTC),End Link (CAP File),Warned Polygon (GeoJSON File)
26/07/06,Sioux Narrows - Nestor Falls - Morson,ON,20:36,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/06/start-SiouxNarrows-NestorFalls-Morson-203628.cap,21:17,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/06/end-SiouxNarrows-NestorFalls-Morson-203628.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/06/SiouxNarrows-NestorFalls-Morson-203628.geojson
26/07/06,Dryden - Vermilion Bay,ON,20:47,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/06/start-Dryden-VermilionBay-204715.cap,21:47,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/06/end-Dryden-VermilionBay-204715.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/06/Dryden-VermilionBay-204715.geojson
26/07/09,M.D. of Wainwright near Edgerton and Koroluk Landslide,AB,01:22,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-M.D.ofWainwrightnearEdgertonandKorolukLandslide-012243.cap,01:49,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-M.D.ofWainwrightnearEdgertonandKorolukLandslide-012243.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/M.D.ofWainwrightnearEdgertonandKorolukLandslide-012243.geojson
26/07/09,Co. of Vermilion River near Paradise Valley,AB,01:22,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-Co.ofVermilionRivernearParadiseValley-012243.cap,01:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-Co.ofVermilionRivernearParadiseValley-012243.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/Co.ofVermilionRivernearParadiseValley-012243.geojson
26/07/09,M.D. of Wainwright near Chauvin Dillberry Lake and Roros,AB,01:22,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-M.D.ofWainwrightnearChauvinDillberryLakeandRoros-012243.cap,02:48,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-M.D.ofWainwrightnearChauvinDillberryLakeandRoros-012243.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/M.D.ofWainwrightnearChauvinDillberryLakeandRoros-012243.geojson
26/07/09,R.M. of Manitou Lake including Marsden,SK,01:49,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofManitouLakeincludingMarsden-014908.cap,03:10,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofManitouLakeincludingMarsden-014908.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofManitouLakeincludingMarsden-014908.geojson
26/07/09,R.M. of Senlac including Senlac,SK,01:49,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofSenlacincludingSenlac-014908.cap,03:28,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofSenlacincludingSenlac-014908.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofSenlacincludingSenlac-014908.geojson
26/07/09,M.D. of Provost near Provost and Hayter,AB,02:13,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-M.D.ofProvostnearProvostandHayter-021338.cap,02:48,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-M.D.ofProvostnearProvostandHayter-021338.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/M.D.ofProvostnearProvostandHayter-021338.geojson
26/07/09,R.M. of Round Valley including Unity,SK,02:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofRoundValleyincludingUnity-025848.cap,03:37,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofRoundValleyincludingUnity-025848.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofRoundValleyincludingUnity-025848.geojson
26/07/09,R.M. of Grass Lake including Salvador and Reward,SK,03:10,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofGrassLakeincludingSalvadorandReward-031046.cap,03:37,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofGrassLakeincludingSalvadorandReward-031046.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofGrassLakeincludingSalvadorandReward-031046.geojson
26/07/09,R.M. of Medstead including Medstead Belbutte and Birch Lake,SK,03:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofMedsteadincludingMedsteadBelbutteandBirchLake-035801.cap,04:39,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofMedsteadincludingMedsteadBelbutteandBirchLake-035801.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofMedsteadincludingMedsteadBelbutteandBirchLake-035801.geojson
26/07/09,R.M. of Spiritwood including Spiritwood and Leoville,SK,03:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofSpiritwoodincludingSpiritwoodandLeoville-035801.cap,04:56,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofSpiritwoodincludingSpiritwoodandLeoville-035801.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofSpiritwoodincludingSpiritwoodandLeoville-035801.geojson
26/07/09,R.M. of Meeting Lake,SK,04:29,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofMeetingLake-042950.cap,05:10,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofMeetingLake-042950.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofMeetingLake-042950.geojson
26/07/09,R.M. of Leask including Leask Mistawasis Res. and Parkside,SK,04:29,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofLeaskincludingLeaskMistawasisRes.andParkside-042950.cap,05:10,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofLeaskincludingLeaskMistawasisRes.andParkside-042950.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofLeaskincludingLeaskMistawasisRes.andParkside-042950.geojson
26/07/09,R.M. of Prairie Lakes incl. Margaret Ninette and Belmont,MB,20:43,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-R.M.ofPrairieLakesincl.MargaretNinetteandBelmont-204357.cap,21:09,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-R.M.ofPrairieLakesincl.MargaretNinetteandBelmont-204357.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/R.M.ofPrairieLakesincl.MargaretNinetteandBelmont-204357.geojson
26/07/09,Mun. of Killarney-Turtle Mountain,MB,20:43,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-Mun.ofKillarney-TurtleMountain-204357.cap,21:22,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-Mun.ofKillarney-TurtleMountain-204357.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/Mun.ofKillarney-TurtleMountain-204357.geojson
26/07/09,Cartwright-Roblin Mun. incl. Mather,MB,20:55,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/start-Cartwright-RoblinMun.incl.Mather-205506.cap,22:15,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/09/end-Cartwright-RoblinMun.incl.Mather-205506.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/09/Cartwright-RoblinMun.incl.Mather-205506.geojson
26/07/10,Lac Ste. Anne Co. near Mayerthorpe and Sangudo,AB,02:53,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-LacSte.AnneCo.nearMayerthorpeandSangudo-025330.cap,03:11,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-LacSte.AnneCo.nearMayerthorpeandSangudo-025330.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/LacSte.AnneCo.nearMayerthorpeandSangudo-025330.geojson
26/07/10,Lac Ste. Anne Co. near Cherhill and Glenevis,AB,02:53,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-LacSte.AnneCo.nearCherhillandGlenevis-025330.cap,03:11,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-LacSte.AnneCo.nearCherhillandGlenevis-025330.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/LacSte.AnneCo.nearCherhillandGlenevis-025330.geojson
26/07/10,Co. of Barrhead near Thunder Lake and Holmes Crossing,AB,02:53,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-Co.ofBarrheadnearThunderLakeandHolmesCrossing-025330.cap,03:35,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-Co.ofBarrheadnearThunderLakeandHolmesCrossing-025330.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/Co.ofBarrheadnearThunderLakeandHolmesCrossing-025330.geojson
26/07/10,Co. of Barrhead near Barrhead and Lac la Nonne,AB,03:11,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-Co.ofBarrheadnearBarrheadandLaclaNonne-031146.cap,03:34,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-Co.ofBarrheadnearBarrheadandLaclaNonne-031146.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/Co.ofBarrheadnearBarrheadandLaclaNonne-031146.geojson
26/07/10,Ponoka Co. near Rimbey Bluffton and Hoadley,AB,03:24,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-PonokaCo.nearRimbeyBlufftonandHoadley-032425.cap,03:42,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-PonokaCo.nearRimbeyBlufftonandHoadley-032425.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/PonokaCo.nearRimbeyBlufftonandHoadley-032425.geojson
26/07/10,R.M. of Gravelbourg including Gravelbourg and Bateman,SK,03:46,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofGravelbourgincludingGravelbourgandBateman-034639.cap,04:18,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofGravelbourgincludingGravelbourgandBateman-034639.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofGravelbourgincludingGravelbourgandBateman-034639.geojson
26/07/10,R.M. of Cut Knife including Cut Knife,SK,19:36,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofCutKnifeincludingCutKnife-193656.cap,19:59,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofCutKnifeincludingCutKnife-193656.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofCutKnifeincludingCutKnife-193656.geojson
26/07/10,R.M. of Battle River including Sweet Grass Res. and Delmas,SK,19:45,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofBattleRiverincludingSweetGrassRes.andDelmas-194554.cap,20:46,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofBattleRiverincludingSweetGrassRes.andDelmas-194554.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofBattleRiverincludingSweetGrassRes.andDelmas-194554.geojson
26/07/10,R.M. of North Battleford northwest of The Battlefords,SK,19:59,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofNorthBattlefordnorthwestofTheBattlefords-195936.cap,21:12,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofNorthBattlefordnorthwestofTheBattlefords-195936.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofNorthBattlefordnorthwestofTheBattlefords-195936.geojson
26/07/10,The Battlefords,SK,20:19,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-TheBattlefords-201949.cap,20:51,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-TheBattlefords-201949.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/TheBattlefords-201949.geojson
26/07/10,R.M. of Douglas including Speers Richard and Alticane,SK,20:44,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofDouglasincludingSpeersRichardandAlticane-204401.cap,21:56,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofDouglasincludingSpeersRichardandAlticane-204401.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofDouglasincludingSpeersRichardandAlticane-204401.geojson
26/07/10,R.M. of Mayfield including Maymont Denholm and Fielding,SK,21:12,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofMayfieldincludingMaymontDenholmandFielding-211217.cap,21:56,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofMayfieldincludingMaymontDenholmandFielding-211217.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofMayfieldincludingMaymontDenholmandFielding-211217.geojson
26/07/10,R.M. of Redberry including Hafford and Krydor,SK,21:25,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofRedberryincludingHaffordandKrydor-212527.cap,22:26,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofRedberryincludingHaffordandKrydor-212527.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofRedberryincludingHaffordandKrydor-212527.geojson
26/07/10,R.M. of Blaine Lake including Blaine Lake,SK,21:56,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofBlaineLakeincludingBlaineLake-215647.cap,22:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofBlaineLakeincludingBlaineLake-215647.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofBlaineLakeincludingBlaineLake-215647.geojson
26/07/10,R.M. of Dundurn including Dundurn and Blackstrap Prov. Park,SK,21:59,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofDundurnincludingDundurnandBlackstrapProv.Park-215916.cap,22:26,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofDundurnincludingDundurnandBlackstrapProv.Park-215916.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofDundurnincludingDundurnandBlackstrapProv.Park-215916.geojson
26/07/10,R.M. of Lost River including South Allan and the Allan Hills,SK,22:12,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofLostRiverincludingSouthAllanandtheAllanHills-221203.cap,22:39,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofLostRiverincludingSouthAllanandtheAllanHills-221203.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofLostRiverincludingSouthAllanandtheAllanHills-221203.geojson
26/07/10,R.M. of Great Bend including Radisson and Borden,SK,22:12,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofGreatBendincludingRadissonandBorden-221231.cap,22:34,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofGreatBendincludingRadissonandBorden-221231.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofGreatBendincludingRadissonandBorden-221231.geojson
26/07/10,R.M. of Laird including Waldheim Hepburn and Laird,SK,22:12,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofLairdincludingWaldheimHepburnandLaird-221231.cap,23:15,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofLairdincludingWaldheimHepburnandLaird-221231.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofLairdincludingWaldheimHepburnandLaird-221231.geojson
26/07/10,R.M. of Blucher including Allan Clavet Bradwell and Elstow,SK,22:22,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofBlucherincludingAllanClavetBradwellandElstow-222234.cap,22:55,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofBlucherincludingAllanClavetBradwellandElstow-222234.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofBlucherincludingAllanClavetBradwellandElstow-222234.geojson
26/07/10,R.M. of Rosthern including Rosthern Hague and Carlton,SK,22:43,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofRosthernincludingRosthernHagueandCarlton-224334.cap,00:03,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofRosthernincludingRosthernHagueandCarlton-224334.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofRosthernincludingRosthernHagueandCarlton-224334.geojson
26/07/10,R.M. of Colonsay including Colonsay and Meacham,SK,22:43,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofColonsayincludingColonsayandMeacham-224342.cap,23:30,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofColonsayincludingColonsayandMeacham-224342.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofColonsayincludingColonsayandMeacham-224342.geojson
26/07/10,R.M. of Viscount including Viscount and Plunkett,SK,22:57,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofViscountincludingViscountandPlunkett-225756.cap,00:04,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofViscountincludingViscountandPlunkett-225756.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofViscountincludingViscountandPlunkett-225756.geojson
26/07/10,R.M. of Morris including Watrous Young and Zelma,SK,22:58,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofMorrisincludingWatrousYoungandZelma-225823.cap,23:30,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofMorrisincludingWatrousYoungandZelma-225823.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofMorrisincludingWatrousYoungandZelma-225823.geojson
26/07/10,R.M. of Aberdeen including Aberdeen,SK,23:30,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofAberdeenincludingAberdeen-233016.cap,00:02,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofAberdeenincludingAberdeen-233016.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofAberdeenincludingAberdeen-233016.geojson
26/07/10,Yellowhead Co. near MacKay Wildwood and Evansburg,AB,23:34,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-YellowheadCo.nearMacKayWildwoodandEvansburg-233418.cap,23:49,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-YellowheadCo.nearMacKayWildwoodandEvansburg-233418.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/YellowheadCo.nearMacKayWildwoodandEvansburg-233418.geojson
26/07/10,Parkland Co. near Entwistle Fallis and Tomahawk,AB,23:34,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-ParklandCo.nearEntwistleFallisandTomahawk-233418.cap,00:27,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-ParklandCo.nearEntwistleFallisandTomahawk-233418.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/ParklandCo.nearEntwistleFallisandTomahawk-233418.geojson
26/07/10,R.M. of Wolverine including Burr,SK,23:41,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofWolverineincludingBurr-234110.cap,00:44,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofWolverineincludingBurr-234110.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofWolverineincludingBurr-234110.geojson
26/07/10,R.M. of Usborne including Lanigan Drake and Guernsey,SK,23:41,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofUsborneincludingLaniganDrakeandGuernsey-234110.cap,01:03,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofUsborneincludingLaniganDrakeandGuernsey-234110.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofUsborneincludingLaniganDrakeandGuernsey-234110.geojson
26/07/10,R.M. of Grant including Vonda Prud'homme and Smuts,SK,23:41,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofGrantincludingVondaPrud%27hommeandSmuts-234154.cap,00:08,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofGrantincludingVondaPrud%27hommeandSmuts-234154.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofGrantincludingVondaPrud%27hommeandSmuts-234154.geojson
26/07/10,R.M. of Fish Creek including Alvena,SK,23:44,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofFishCreekincludingAlvena-234406.cap,00:08,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofFishCreekincludingAlvena-234406.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofFishCreekincludingAlvena-234406.geojson
26/07/10,R.M. of Hoodoo including Wakaw and Cudworth,SK,23:44,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/start-R.M.ofHoodooincludingWakawandCudworth-234406.cap,00:08,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/10/end-R.M.ofHoodooincludingWakawandCudworth-234406.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/10/R.M.ofHoodooincludingWakawandCudworth-234406.geojson
26/07/11,R.M. of Leroy including Leroy,SK,00:04,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/start-R.M.ofLeroyincludingLeroy-000424.cap,01:25,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/end-R.M.ofLeroyincludingLeroy-000424.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/11/R.M.ofLeroyincludingLeroy-000424.geojson
26/07/11,Parkland Co. near Wabamun Carvel and Keephills,AB,00:14,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/start-ParklandCo.nearWabamunCarvelandKeephills-001446.cap,00:25,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/end-ParklandCo.nearWabamunCarvelandKeephills-001446.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/11/ParklandCo.nearWabamunCarvelandKeephills-001446.geojson
26/07/11,R.M. of Prairie Rose including Jansen and Esk,SK,00:18,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/start-R.M.ofPrairieRoseincludingJansenandEsk-001803.cap,01:56,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/end-R.M.ofPrairieRoseincludingJansenandEsk-001803.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/11/R.M.ofPrairieRoseincludingJansenandEsk-001803.geojson
26/07/11,R.M. of Big Quill including Wynyard Dafoe and Kandahar,SK,01:25,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/start-R.M.ofBigQuillincludingWynyardDafoeandKandahar-012500.cap,02:17,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/CAP_Alerts/2026/07/11/end-R.M.ofBigQuillincludingWynyardDafoeandKandahar-012500.cap,https://github.com/JThompson-007/alertreader/blob/main/Archived_Files/Polygons/2026/07/11/R.M.ofBigQuillincludingWynyardDafoeandKandahar-012500.geojson
